session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos
sess_037180,nrpess_007710,2026-08-15 09:38:40.615835,atalho_direto,56.948586741044586
sess_037181,nrpess_023125,2026-08-15 18:41:53.289148,camera_scanner,27.97675037744096
sess_037182,nrpess_012761,2026-08-17 08:28:50.869836,campo_unico,57.45784403023827
sess_037183,nrpess_008783,2026-08-19 13:39:01.294661,campo_unico,7.468633963893353
sess_037184,nrpess_002878,2026-08-14 17:21:14.486524,campo_unico,49.1167030155091
sess_037185,nrpess_013429,2026-08-15 08:55:23.875575,campo_unico,23.919794869519993
sess_037186,nrpess_014366,2026-08-14 12:39:23.210927,atalho_direto,58.90246515765759
sess_037187,nrpess_015811,2026-08-10 21:51:20.662989,atalho_direto,62.990713522468646
sess_037188,nrpess_007759,2026-08-15 02:58:16.391755,camera_scanner,20.835039217387322
sess_037189,nrpess_002277,2026-08-17 09:35:19.467140,camera_scanner,33.986345093441784
sess_037190,nrpess_005158,2026-08-21 23:03:52.575895,camera_scanner,37.49883989880996
sess_037191,nrpess_002948,2026-08-21 22:13:54.194068,camera_scanner,27.91201020562942
sess_037192,nrpess_024880,2026-08-11 05:07:49.612752,atalho_direto,26.38762323275265
sess_037193,nrpess_011709,2026-08-02 22:56:45.309675,campo_unico,54.86421951462404
sess_037194,nrpess_006169,2026-08-22 00:43:21.506606,atalho_direto,69.0070933303277
sess_037195,nrpess_021723,2026-08-23 16:47:59.599409,campo_unico,65.42232515837979
sess_037196,nrpess_002773,2026-08-13 10:47:48.716585,campo_unico,61.477488379090516
sess_037197,nrpess_009634,2026-08-13 12:13:57.828871,camera_scanner,52.13848658368502
sess_037198,nrpess_013551,2026-08-20 15:53:04.669570,campo_unico,35.817717942881764
sess_037199,nrpess_002530,2026-08-13 18:48:15.269931,atalho_direto,16.611283732532257
sess_037200,nrpess_016107,2026-08-15 03:20:42.084855,camera_scanner,37.26623900413503
sess_037201,nrpess_020853,2026-08-15 02:14:26.064955,camera_scanner,35.243678694554475
sess_037202,nrpess_014381,2026-08-16 22:02:14.598108,campo_unico,40.32205565439337
sess_037203,nrpess_005080,2026-08-15 20:05:50.634037,campo_unico,74.2097095404481
sess_037204,nrpess_018666,2026-08-04 08:42:54.407425,atalho_direto,5.0
sess_037205,nrpess_013206,2026-08-02 19:38:56.268006,campo_unico,77.89430964475635
sess_037206,nrpess_024312,2026-08-09 14:44:31.425890,atalho_direto,69.36831698974638
sess_037207,nrpess_006018,2026-08-09 05:32:10.310688,camera_scanner,78.92018740290732
sess_037208,nrpess_009330,2026-08-16 08:13:38.375341,camera_scanner,31.611503566840188
sess_037209,nrpess_024129,2026-08-02 12:17:34.184434,atalho_direto,28.47454518420699
sess_037210,nrpess_006422,2026-08-03 17:34:59.361256,atalho_direto,60.01531349829004
sess_037211,nrpess_021834,2026-08-07 17:36:41.712876,campo_unico,31.302934297204075
sess_037212,nrpess_012802,2026-08-23 17:28:10.457437,atalho_direto,68.54061604017335
sess_037213,nrpess_023860,2026-08-21 02:58:34.187820,campo_unico,50.69005882279643
sess_037214,nrpess_022820,2026-08-08 16:58:52.683369,camera_scanner,66.05371812390487
sess_037215,nrpess_006121,2026-08-21 09:44:30.842037,camera_scanner,37.48300268640244
sess_037216,nrpess_015941,2026-08-05 16:58:29.595518,campo_unico,37.16847062916282
sess_037217,nrpess_019074,2026-08-15 02:52:03.443533,campo_unico,61.82973412554841
sess_037218,nrpess_019336,2026-08-14 08:04:02.626171,camera_scanner,21.27197610565842
sess_037219,nrpess_023811,2026-08-16 16:25:54.012882,camera_scanner,61.57451285290483
sess_037220,nrpess_008156,2026-08-15 19:03:16.622517,camera_scanner,51.72623569826643
sess_037221,nrpess_007883,2026-08-23 21:54:59.300382,camera_scanner,49.90432238360579
sess_037222,nrpess_010781,2026-08-08 21:58:27.516082,atalho_direto,24.431151695179715
sess_037223,nrpess_001191,2026-08-10 18:16:18.634078,camera_scanner,11.744587391976985
sess_037224,nrpess_019212,2026-08-11 01:01:36.617280,camera_scanner,65.5675136219995
sess_037225,nrpess_008887,2026-08-19 23:06:26.435607,campo_unico,47.19026459237637
sess_037226,nrpess_014346,2026-08-08 03:26:59.215558,campo_unico,50.96492767433072
sess_037227,nrpess_010708,2026-08-03 06:16:06.860960,camera_scanner,20.431024311580792
sess_037228,nrpess_002292,2026-08-19 23:17:21.495014,campo_unico,48.90675631918156
sess_037229,nrpess_002652,2026-08-09 23:57:42.792213,campo_unico,12.194166638967104
sess_037230,nrpess_020026,2026-08-05 16:06:50.530412,camera_scanner,34.89900339023509
sess_037231,nrpess_024802,2026-08-16 16:23:12.871687,atalho_direto,39.388612207583925
sess_037232,nrpess_014039,2026-08-23 17:13:18.520121,atalho_direto,47.537855703702
sess_037233,nrpess_024931,2026-08-11 04:39:32.410266,atalho_direto,38.69047507947258
sess_037234,nrpess_005638,2026-08-12 21:52:41.354859,atalho_direto,59.97373269994607
sess_037235,nrpess_017541,2026-08-18 08:00:11.780831,campo_unico,40.8805276722365
sess_037236,nrpess_017959,2026-08-11 05:57:38.368655,camera_scanner,63.9550396112893
sess_037237,nrpess_004523,2026-08-23 08:18:58.874733,campo_unico,76.4462956014847
sess_037238,nrpess_011863,2026-08-23 16:09:39.361846,atalho_direto,62.33677393266861
sess_037239,nrpess_019152,2026-08-21 00:24:39.659696,atalho_direto,40.32071017225303
sess_037240,nrpess_022122,2026-08-13 06:04:56.764902,camera_scanner,45.212694869494044
sess_037241,nrpess_017519,2026-08-05 12:01:40.953467,campo_unico,47.03692343605623
sess_037242,nrpess_006531,2026-08-22 11:30:31.975376,atalho_direto,22.875447935452986
sess_037243,nrpess_014892,2026-08-19 05:05:31.352025,atalho_direto,40.08344627277076
sess_037244,nrpess_010129,2026-08-21 09:53:46.849672,camera_scanner,17.53777460216942
sess_037245,nrpess_014774,2026-08-21 23:46:28.083147,camera_scanner,23.327763725381697
sess_037246,nrpess_003725,2026-08-08 01:55:12.521443,campo_unico,66.47906326645418
sess_037247,nrpess_008608,2026-08-21 05:39:00.310883,camera_scanner,94.01999115808736
sess_037248,nrpess_002709,2026-08-05 09:18:08.810723,campo_unico,60.9473515322992
sess_037249,nrpess_018151,2026-08-13 12:36:35.410654,camera_scanner,63.45783782142896
sess_037250,nrpess_022303,2026-08-17 22:11:43.196482,atalho_direto,83.64687270621678
sess_037251,nrpess_009051,2026-08-20 13:25:13.566725,campo_unico,59.96464698209439
sess_037252,nrpess_006853,2026-08-19 08:25:16.052615,campo_unico,41.19428172509915
sess_037253,nrpess_022217,2026-08-23 13:16:29.946763,campo_unico,68.35467459887334
sess_037254,nrpess_015508,2026-08-23 14:06:24.964241,atalho_direto,35.532188265308434
sess_037255,nrpess_020151,2026-08-11 20:21:42.196492,campo_unico,74.8275578368681
sess_037256,nrpess_023428,2026-08-02 03:37:11.204706,campo_unico,81.68239531059189
sess_037257,nrpess_001534,2026-08-13 15:14:23.194154,atalho_direto,74.70809968776376
sess_037258,nrpess_022050,2026-08-04 07:35:48.570522,camera_scanner,47.52079399868227
sess_037259,nrpess_000669,2026-08-19 15:39:38.258018,campo_unico,41.39506894617088
sess_037260,nrpess_002282,2026-08-18 02:52:55.929519,campo_unico,60.24584129082269
sess_037261,nrpess_007331,2026-08-19 21:06:51.655829,campo_unico,42.2395801411934
sess_037262,nrpess_023268,2026-08-08 17:39:39.288448,campo_unico,28.9814422548958
sess_037263,nrpess_016321,2026-08-23 12:01:17.100871,atalho_direto,42.58462851335204
sess_037264,nrpess_001387,2026-08-23 05:42:55.867145,campo_unico,65.10322228207033
sess_037265,nrpess_024016,2026-08-21 06:51:13.796769,camera_scanner,29.738102142328287
sess_037266,nrpess_006681,2026-08-05 00:31:52.742515,atalho_direto,70.18305879290547
sess_037267,nrpess_004056,2026-08-14 13:50:59.489006,camera_scanner,41.366676355736196
sess_037268,nrpess_005936,2026-08-20 05:58:47.021674,camera_scanner,55.22920033113446
sess_037269,nrpess_002964,2026-08-09 17:03:39.581992,camera_scanner,35.872595291320444
sess_037270,nrpess_012748,2026-08-14 13:32:29.079543,campo_unico,92.99613602028211
sess_037271,nrpess_009467,2026-08-23 16:03:51.512436,campo_unico,44.27707167566932
sess_037272,nrpess_005959,2026-08-05 10:30:26.506854,camera_scanner,55.776511830761876
sess_037273,nrpess_003729,2026-08-05 19:29:44.160831,campo_unico,43.291292021605486
sess_037274,nrpess_016056,2026-08-16 21:37:15.831171,campo_unico,48.17272350733276
sess_037275,nrpess_010553,2026-08-12 13:11:34.316590,campo_unico,23.138057625244812
sess_037276,nrpess_006499,2026-08-20 06:46:24.890455,campo_unico,30.764714349978906
sess_037277,nrpess_010363,2026-08-09 04:46:20.478862,atalho_direto,58.17166464433306
sess_037278,nrpess_016618,2026-08-16 10:00:25.035790,campo_unico,22.680436221485124
sess_037279,nrpess_008796,2026-08-11 07:46:20.565742,campo_unico,92.3018479051239
sess_037280,nrpess_017737,2026-08-05 04:27:22.108320,campo_unico,64.25339175543506
sess_037281,nrpess_008176,2026-08-16 04:51:33.790979,camera_scanner,74.75365578957269
sess_037282,nrpess_024581,2026-08-09 03:48:05.613296,atalho_direto,36.934810085188786
sess_037283,nrpess_013015,2026-08-08 05:54:05.646459,atalho_direto,81.36196250352116
sess_037284,nrpess_006278,2026-08-10 21:43:35.108354,campo_unico,71.26950794006586
sess_037285,nrpess_006563,2026-08-11 04:13:20.654576,campo_unico,25.669409322203077
sess_037286,nrpess_024670,2026-08-04 17:03:59.517533,campo_unico,50.90879678049118
sess_037287,nrpess_000706,2026-08-08 18:32:16.180442,atalho_direto,76.47840586683608
sess_037288,nrpess_012180,2026-08-20 20:35:19.654808,camera_scanner,69.4242186717661
sess_037289,nrpess_011892,2026-08-07 14:49:45.291538,atalho_direto,35.691450185799
sess_037290,nrpess_010202,2026-08-18 02:09:37.488447,atalho_direto,35.84289069507218
sess_037291,nrpess_001287,2026-08-07 03:10:05.702750,atalho_direto,67.04638797296502
sess_037292,nrpess_004782,2026-08-18 16:13:07.189989,atalho_direto,42.67005523609599
sess_037293,nrpess_000435,2026-08-19 07:32:28.349794,camera_scanner,26.9631993692568
sess_037294,nrpess_017984,2026-08-22 21:44:01.953805,campo_unico,56.03629688002674
sess_037295,nrpess_011320,2026-08-05 18:11:00.970571,campo_unico,51.48269177972865
sess_037296,nrpess_008073,2026-08-18 16:06:15.650831,campo_unico,80.50486932144018
sess_037297,nrpess_017231,2026-08-14 05:45:31.546141,campo_unico,95.57884268463292
sess_037298,nrpess_022525,2026-08-21 03:49:42.047154,camera_scanner,97.47643221758344
sess_037299,nrpess_008631,2026-08-15 11:12:48.097884,campo_unico,79.14654137886518
sess_037300,nrpess_015516,2026-08-03 23:58:37.532958,campo_unico,28.965653841535925
sess_037301,nrpess_020609,2026-08-15 01:07:54.348139,atalho_direto,23.1865420654527
sess_037302,nrpess_006267,2026-08-10 00:46:46.118442,camera_scanner,80.74935298048736
sess_037303,nrpess_021733,2026-08-02 00:00:39.479617,camera_scanner,35.688289931752514
sess_037304,nrpess_020491,2026-08-03 06:44:54.176020,campo_unico,24.188097546881657
sess_037305,nrpess_004174,2026-08-19 15:35:50.140517,camera_scanner,49.767214595707436
sess_037306,nrpess_021313,2026-08-18 05:13:15.719032,atalho_direto,50.59457560486926
sess_037307,nrpess_012405,2026-08-05 17:12:51.766257,atalho_direto,51.15292341741229
sess_037308,nrpess_019213,2026-08-11 00:43:19.683081,camera_scanner,80.16386814300402
sess_037309,nrpess_002684,2026-08-15 03:58:52.578128,camera_scanner,58.261772625967964
sess_037310,nrpess_003761,2026-08-18 14:40:47.655170,atalho_direto,36.69652808436861
sess_037311,nrpess_002527,2026-08-01 14:37:12.300873,atalho_direto,76.17271951187391
sess_037312,nrpess_022794,2026-08-09 19:00:59.328981,campo_unico,89.35609724550845
sess_037313,nrpess_020203,2026-08-05 13:20:54.921884,camera_scanner,57.853742271816714
sess_037314,nrpess_017977,2026-08-04 09:17:46.390911,camera_scanner,58.81061061157773
sess_037315,nrpess_016921,2026-08-08 10:31:47.649428,campo_unico,56.248965729187866
sess_037316,nrpess_014621,2026-08-17 22:57:27.190656,camera_scanner,59.64287257131799
sess_037317,nrpess_024135,2026-08-06 15:49:47.079817,campo_unico,38.305305060645736
sess_037318,nrpess_016358,2026-08-15 11:28:38.874866,campo_unico,35.95097431039521
sess_037319,nrpess_019960,2026-08-07 00:13:23.461906,camera_scanner,17.12081459165072
sess_037320,nrpess_011724,2026-08-07 08:29:10.295816,atalho_direto,65.99575617644183
sess_037321,nrpess_012007,2026-08-10 21:24:14.260834,campo_unico,5.0
sess_037322,nrpess_004365,2026-08-08 17:16:36.107024,campo_unico,29.688173963445774
sess_037323,nrpess_002114,2026-08-16 00:38:51.079139,atalho_direto,49.92974160799223
sess_037324,nrpess_000506,2026-08-08 23:37:25.477577,campo_unico,61.727958669268816
sess_037325,nrpess_002508,2026-08-22 00:40:29.035964,camera_scanner,49.36200820379023
sess_037326,nrpess_012047,2026-08-16 01:01:45.950307,campo_unico,63.271077423764226
sess_037327,nrpess_009965,2026-08-21 10:41:29.943834,atalho_direto,56.90358719312373
sess_037328,nrpess_012223,2026-08-11 18:39:45.162807,campo_unico,48.90724200117151
sess_037329,nrpess_007822,2026-08-04 04:58:28.160632,camera_scanner,48.39035629625155
sess_037330,nrpess_019278,2026-08-02 18:08:00.610260,atalho_direto,61.067672632438445
sess_037331,nrpess_018961,2026-08-15 09:18:56.300301,campo_unico,6.4204228167172275
sess_037332,nrpess_011749,2026-08-05 12:54:04.570059,atalho_direto,25.059050423245523
sess_037333,nrpess_005263,2026-08-11 20:16:25.072227,camera_scanner,33.850547238138276
sess_037334,nrpess_001522,2026-08-02 04:12:45.968679,camera_scanner,51.90745851255222
sess_037335,nrpess_015412,2026-08-17 03:02:51.460121,atalho_direto,54.098235177273715
sess_037336,nrpess_021987,2026-08-07 07:54:23.504352,atalho_direto,68.26784687442124
sess_037337,nrpess_005734,2026-08-17 04:32:04.193875,atalho_direto,29.69523386800549
sess_037338,nrpess_006409,2026-08-03 09:13:57.348763,campo_unico,51.64931515934795
sess_037339,nrpess_010995,2026-08-21 05:22:54.961543,camera_scanner,39.15145087182796
sess_037340,nrpess_007577,2026-08-04 00:27:51.822445,atalho_direto,38.5618320880601
sess_037341,nrpess_011631,2026-08-08 01:16:45.334005,camera_scanner,64.47221399214018
sess_037342,nrpess_013634,2026-08-05 16:54:39.727462,camera_scanner,29.811424833536233
sess_037343,nrpess_015348,2026-08-17 23:01:35.325717,campo_unico,49.92858113036296
sess_037344,nrpess_021930,2026-08-12 13:37:49.409143,campo_unico,57.26448428894601
sess_037345,nrpess_003163,2026-08-12 17:13:48.345215,camera_scanner,5.0
sess_037346,nrpess_009985,2026-08-07 16:29:35.982687,campo_unico,49.48381935040523
sess_037347,nrpess_017823,2026-08-02 18:55:11.925536,atalho_direto,5.0
sess_037348,nrpess_010454,2026-08-07 12:23:21.463664,campo_unico,18.01249007120518
sess_037349,nrpess_006199,2026-08-22 11:16:22.721652,camera_scanner,48.4395653084044
sess_037350,nrpess_024846,2026-08-04 13:48:01.422189,camera_scanner,55.41644422944401
sess_037351,nrpess_005269,2026-08-08 06:11:48.527837,campo_unico,41.88757957349189
sess_037352,nrpess_010530,2026-08-20 22:02:53.245081,atalho_direto,57.379164933868296
sess_037353,nrpess_019943,2026-08-22 13:49:22.788442,camera_scanner,48.85957903298122
sess_037354,nrpess_020656,2026-08-18 13:18:06.350078,campo_unico,39.336186253622515
sess_037355,nrpess_018143,2026-08-10 08:31:57.289116,camera_scanner,16.036838412847217
sess_037356,nrpess_002938,2026-08-13 03:02:11.693008,atalho_direto,31.098479268916762
sess_037357,nrpess_011256,2026-08-04 22:45:45.558005,campo_unico,51.263287971275986
sess_037358,nrpess_011148,2026-08-22 15:54:27.840885,campo_unico,54.52623893334369
sess_037359,nrpess_021007,2026-08-03 10:09:34.799045,camera_scanner,93.87398964860989
sess_037360,nrpess_005119,2026-08-14 17:13:59.665141,atalho_direto,27.965170760949086
sess_037361,nrpess_014770,2026-08-14 11:39:09.138592,atalho_direto,52.46621887499258
sess_037362,nrpess_020717,2026-08-11 22:49:32.365406,campo_unico,27.97073844754245
sess_037363,nrpess_007403,2026-08-14 09:04:20.705082,campo_unico,47.43165428360063
sess_037364,nrpess_005140,2026-08-23 07:36:26.887777,campo_unico,77.88987042898893
sess_037365,nrpess_020881,2026-08-17 15:12:58.814646,campo_unico,8.639552103483638
sess_037366,nrpess_001561,2026-08-04 01:12:56.258379,atalho_direto,71.90959961714196
sess_037367,nrpess_003161,2026-08-04 07:18:47.241149,campo_unico,58.9670642375378
sess_037368,nrpess_011011,2026-08-16 15:58:23.368615,atalho_direto,59.30984310396274
sess_037369,nrpess_001941,2026-08-11 10:14:47.462192,atalho_direto,42.64777157307173
sess_037370,nrpess_014344,2026-08-05 17:11:48.396516,camera_scanner,37.74717417331291
sess_037371,nrpess_013023,2026-08-18 11:22:07.834654,camera_scanner,54.05194309839083
sess_037372,nrpess_008655,2026-08-05 09:38:31.046947,atalho_direto,61.57033703462809
sess_037373,nrpess_009969,2026-08-08 23:17:07.433738,campo_unico,65.54722398919237
sess_037374,nrpess_022964,2026-08-12 23:45:38.177084,camera_scanner,54.14204211507981
sess_037375,nrpess_022385,2026-08-07 07:23:24.073157,atalho_direto,44.97802838253164
sess_037376,nrpess_004612,2026-08-23 17:23:16.325295,atalho_direto,9.611612712721282
sess_037377,nrpess_009398,2026-08-07 01:34:54.688610,camera_scanner,68.07041747430605
sess_037378,nrpess_004383,2026-08-13 16:10:41.208799,atalho_direto,69.76737367943136
sess_037379,nrpess_003966,2026-08-06 18:21:40.835563,campo_unico,53.864130280114004
sess_037380,nrpess_020100,2026-08-17 04:34:29.687191,atalho_direto,14.6593845548756
sess_037381,nrpess_002609,2026-08-18 09:53:40.219280,camera_scanner,72.30457111123228
sess_037382,nrpess_023327,2026-08-23 06:27:41.098799,campo_unico,30.154948871794343
sess_037383,nrpess_006518,2026-08-05 20:47:52.849721,campo_unico,23.75453364444102
sess_037384,nrpess_005484,2026-08-18 13:12:39.817748,campo_unico,12.37855883938466
sess_037385,nrpess_013141,2026-08-19 21:41:01.366232,atalho_direto,68.67647856635068
sess_037386,nrpess_009274,2026-08-19 09:50:40.579969,campo_unico,74.8342164533461
sess_037387,nrpess_021431,2026-08-18 13:43:16.878576,campo_unico,48.75887476231645
sess_037388,nrpess_008249,2026-08-12 14:34:37.170350,campo_unico,61.38195425458531
sess_037389,nrpess_017143,2026-08-06 20:08:37.317416,camera_scanner,54.93102724071762
sess_037390,nrpess_009885,2026-08-04 10:15:31.464691,campo_unico,55.71559192508879
sess_037391,nrpess_003437,2026-08-02 18:05:24.611857,camera_scanner,34.48673043270924
sess_037392,nrpess_024844,2026-08-06 02:23:19.626682,camera_scanner,17.792780150175396
sess_037393,nrpess_008114,2026-08-17 20:18:44.857207,atalho_direto,55.21409861974161
sess_037394,nrpess_020230,2026-08-15 18:27:59.710104,campo_unico,45.89237182754798
sess_037395,nrpess_000626,2026-08-16 15:08:26.016985,campo_unico,84.18295720136399
sess_037396,nrpess_011156,2026-08-04 14:38:25.236759,campo_unico,97.77927578009287
sess_037397,nrpess_022834,2026-08-12 21:20:14.340895,atalho_direto,44.76597461081707
sess_037398,nrpess_006427,2026-08-18 11:14:15.079450,campo_unico,35.971732484102745
sess_037399,nrpess_001561,2026-08-13 12:19:44.305301,atalho_direto,61.928191266440415
sess_037400,nrpess_019973,2026-08-11 06:02:51.640232,camera_scanner,71.4977510677285
sess_037401,nrpess_011195,2026-08-15 12:17:18.913928,camera_scanner,63.36706760521285
sess_037402,nrpess_021589,2026-08-18 19:06:28.665099,camera_scanner,11.428551032910761
sess_037403,nrpess_020155,2026-08-11 13:04:10.790177,campo_unico,63.90071903166493
sess_037404,nrpess_022285,2026-08-04 13:39:52.719488,atalho_direto,43.55143586852584
sess_037405,nrpess_018510,2026-08-14 14:29:23.164116,campo_unico,44.62570034720748
sess_037406,nrpess_024993,2026-08-14 16:17:47.469969,camera_scanner,13.493253354330875
sess_037407,nrpess_017453,2026-08-06 20:11:39.085162,atalho_direto,35.42891409153859
sess_037408,nrpess_007070,2026-08-11 02:17:35.893186,campo_unico,37.308918900615694
sess_037409,nrpess_014585,2026-08-06 20:59:48.188461,camera_scanner,67.248033807108
sess_037410,nrpess_007183,2026-08-16 03:54:25.525384,camera_scanner,80.61605851539801
sess_037411,nrpess_013335,2026-08-03 17:30:16.985727,camera_scanner,69.35589889672643
sess_037412,nrpess_024983,2026-08-02 02:47:06.405886,camera_scanner,55.795124869347006
sess_037413,nrpess_021768,2026-08-07 07:03:00.144278,camera_scanner,69.04822858556435
sess_037414,nrpess_019967,2026-08-02 14:22:18.031544,camera_scanner,57.765288035065616
sess_037415,nrpess_012905,2026-08-07 21:32:00.312602,campo_unico,36.147532369077744
sess_037416,nrpess_024924,2026-08-18 16:14:29.324867,atalho_direto,45.08776418023527
sess_037417,nrpess_005406,2026-08-22 10:32:00.506237,campo_unico,64.35970690262707
sess_037418,nrpess_019321,2026-08-05 20:17:05.398218,atalho_direto,32.616507155059836
sess_037419,nrpess_024161,2026-08-18 17:24:21.573997,campo_unico,67.64083818829292
sess_037420,nrpess_021776,2026-08-14 09:31:36.127345,campo_unico,84.83459776334786
sess_037421,nrpess_002727,2026-08-10 17:06:15.789695,camera_scanner,79.95556123716663
sess_037422,nrpess_015844,2026-08-19 21:25:49.211345,camera_scanner,53.99860559596789
sess_037423,nrpess_004888,2026-08-06 12:18:00.793594,campo_unico,71.39672404291355
sess_037424,nrpess_019524,2026-08-21 11:52:21.918043,campo_unico,55.45042024167768
sess_037425,nrpess_022195,2026-08-23 03:04:16.777637,campo_unico,64.32091957550435
sess_037426,nrpess_005513,2026-08-19 00:34:21.652533,atalho_direto,32.575761046451795
sess_037427,nrpess_017390,2026-08-08 02:19:34.278185,camera_scanner,56.78991801329467
sess_037428,nrpess_008433,2026-08-22 03:13:15.174464,atalho_direto,25.72831389564595
sess_037429,nrpess_013337,2026-08-10 09:35:37.787328,camera_scanner,43.69737067461536
sess_037430,nrpess_013290,2026-08-23 22:34:49.800110,campo_unico,61.72189912076194
sess_037431,nrpess_017700,2026-08-06 04:24:56.131987,atalho_direto,23.175793764712093
sess_037432,nrpess_000184,2026-08-05 23:58:21.756253,atalho_direto,79.20674101458685
sess_037433,nrpess_018106,2026-08-16 18:07:37.043455,campo_unico,52.37781837026434
sess_037434,nrpess_022404,2026-08-09 15:57:24.723000,atalho_direto,25.303395076293125
sess_037435,nrpess_010409,2026-08-22 19:13:00.869135,campo_unico,66.93765202137264
sess_037436,nrpess_012947,2026-08-23 16:00:35.270234,atalho_direto,41.45080765120762
sess_037437,nrpess_008369,2026-08-13 05:53:54.327062,atalho_direto,50.88631891273016
sess_037438,nrpess_006351,2026-08-13 12:30:48.531256,atalho_direto,39.31237175025622
sess_037439,nrpess_010978,2026-08-05 12:48:11.870466,atalho_direto,53.543958315288286
sess_037440,nrpess_018585,2026-08-21 08:25:27.593012,camera_scanner,45.951554916959644
sess_037441,nrpess_014095,2026-08-06 12:03:32.704534,campo_unico,54.85056834896318
sess_037442,nrpess_011450,2026-08-10 11:23:37.493250,camera_scanner,66.7329326209895
sess_037443,nrpess_008625,2026-08-13 07:49:49.249058,campo_unico,47.61990235163355
sess_037444,nrpess_020520,2026-08-14 02:31:12.737201,atalho_direto,56.495898485513436
sess_037445,nrpess_001010,2026-08-23 18:12:01.028596,campo_unico,27.46111394284605
sess_037446,nrpess_008195,2026-08-05 16:29:19.719164,campo_unico,76.5606071439248
sess_037447,nrpess_024735,2026-08-21 16:16:40.902765,campo_unico,34.864847536992386
sess_037448,nrpess_001629,2026-08-02 21:56:00.511088,campo_unico,63.46970788958298
sess_037449,nrpess_001927,2026-08-02 09:24:53.208149,atalho_direto,69.37647736583479
sess_037450,nrpess_006237,2026-08-20 04:32:25.272006,atalho_direto,47.34923035211067
sess_037451,nrpess_014749,2026-08-05 11:20:18.866949,campo_unico,45.32976503282115
sess_037452,nrpess_021045,2026-08-13 13:27:09.410624,campo_unico,75.41623162852468
sess_037453,nrpess_018005,2026-08-17 18:09:53.262931,camera_scanner,38.53046410395718
sess_037454,nrpess_004955,2026-08-16 01:28:22.695714,atalho_direto,77.22807690680703
sess_037455,nrpess_020178,2026-08-01 18:09:18.240853,atalho_direto,52.82715141991837
sess_037456,nrpess_021323,2026-08-04 21:15:06.394439,camera_scanner,45.8079429686058
sess_037457,nrpess_006225,2026-08-11 19:30:25.740956,atalho_direto,51.64455983589587
sess_037458,nrpess_022778,2026-08-23 11:25:35.416887,campo_unico,87.80532399252053
sess_037459,nrpess_009893,2026-08-18 13:36:21.328321,campo_unico,41.59977930790658
sess_037460,nrpess_017936,2026-08-18 21:34:17.315980,atalho_direto,21.132493232711
sess_037461,nrpess_009298,2026-08-16 17:56:40.458509,campo_unico,75.84473541989314
sess_037462,nrpess_012992,2026-08-02 10:28:13.240104,campo_unico,69.86780118877738
sess_037463,nrpess_019966,2026-08-19 00:22:31.769190,atalho_direto,51.11699126483366
sess_037464,nrpess_006374,2026-08-10 08:07:28.092451,camera_scanner,40.18846956918354
sess_037465,nrpess_003958,2026-08-03 19:02:17.476416,atalho_direto,58.402437778336036
sess_037466,nrpess_015071,2026-08-05 17:54:02.969337,campo_unico,51.14416752822718
sess_037467,nrpess_011782,2026-08-05 03:04:11.350116,campo_unico,38.10770527086292
sess_037468,nrpess_005512,2026-08-04 16:00:53.238283,atalho_direto,46.16485783751818
sess_037469,nrpess_016973,2026-08-16 12:26:16.562119,camera_scanner,21.190372607189616
sess_037470,nrpess_016555,2026-08-07 09:20:33.803918,campo_unico,47.958824218557695
sess_037471,nrpess_018573,2026-08-09 20:52:43.291745,campo_unico,80.73316200572393
sess_037472,nrpess_005556,2026-08-13 19:49:57.127897,camera_scanner,71.71492286007195
sess_037473,nrpess_008021,2026-08-03 19:58:42.978887,campo_unico,39.728019746417644
sess_037474,nrpess_005514,2026-08-02 08:19:11.601194,camera_scanner,63.12194494997563
sess_037475,nrpess_020855,2026-08-11 02:39:50.995705,campo_unico,54.45953768110533
sess_037476,nrpess_005382,2026-08-08 17:02:04.326634,campo_unico,42.84502149884246
sess_037477,nrpess_010149,2026-08-19 10:49:19.430807,campo_unico,67.20513902890457
sess_037478,nrpess_007447,2026-08-09 05:36:11.573712,atalho_direto,75.28113108350719
sess_037479,nrpess_010426,2026-08-16 14:21:36.423568,campo_unico,34.02423543398619
sess_037480,nrpess_001647,2026-08-10 12:40:13.212193,campo_unico,29.679271917909446
sess_037481,nrpess_017833,2026-08-12 22:19:27.439502,camera_scanner,30.999740876557112
sess_037482,nrpess_004942,2026-08-16 14:04:02.926831,campo_unico,26.4402742077467
sess_037483,nrpess_009235,2026-08-14 23:42:50.049684,camera_scanner,66.91111031799551
sess_037484,nrpess_006210,2026-08-15 15:34:54.855986,camera_scanner,60.178421830857296
sess_037485,nrpess_011670,2026-08-02 23:25:57.354199,atalho_direto,38.92018627434162
sess_037486,nrpess_003520,2026-08-10 22:23:40.254278,campo_unico,7.209020057553424
sess_037487,nrpess_001819,2026-08-10 09:48:41.529568,campo_unico,35.89974520654815
sess_037488,nrpess_011063,2026-08-02 06:48:02.048803,campo_unico,60.42002882556373
sess_037489,nrpess_019547,2026-08-13 16:42:22.627875,campo_unico,48.257276240386865
sess_037490,nrpess_011444,2026-08-22 07:11:09.691338,camera_scanner,42.44400014781414
sess_037491,nrpess_000927,2026-08-23 08:00:18.578895,campo_unico,89.9025983168485
sess_037492,nrpess_009156,2026-08-20 21:52:49.165243,campo_unico,33.077986404010204
