session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos,segmento,cluster_engajamento,saldo_medio_conta,gasto_cartao_mes,freq_pix_mes,freq_boletos_mes,prob_organica_base,id_campanha,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag,delta_horas,peso_atribuicao_causal,venda_concluida_flag
sess_031926,nrpess_011477,2026-08-07 11:40:51.526863,campo_unico,73.19386013004521,Especial,Moderado,5795.08,1121.81,5,3,0.273,CAMP_0112,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-06 14:51:43.071342,0.0,20.819015422499998,0.2184097729236548,0
sess_031927,nrpess_004434,2026-08-06 06:16:32.216490,atalho_direto,42.52459120846539,Varejo,Muito Engajado,2933.3,1731.68,19,9,0.878,CAMP_0100,Cartão Black,Banner Home,Especial sem Seguro,2026-08-05 11:14:00.937715,1.0,19.042021881944443,0.040613914508006485,0
sess_031928,nrpess_004489,2026-08-12 14:06:21.946158,campo_unico,37.65932699295524,Especial,Moderado,9002.17,942.12,10,2,0.354,CAMP_0107,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 22:30:01.250016,1.0,39.605748928333334,0.06556760428232661,1
sess_031929,nrpess_007276,2026-08-04 14:56:55.819240,atalho_direto,77.02653044161329,Varejo,Moderado,1132.59,1191.11,11,2,0.385,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031930,nrpess_021221,2026-08-19 11:15:15.683030,atalho_direto,59.625292818307486,Especial,Moderado,5424.99,1844.26,4,5,0.346,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031931,nrpess_023495,2026-08-16 10:37:24.211102,atalho_direto,16.190611892965407,Varejo,Baixo Engajamento,1534.43,711.78,1,2,0.123,CAMP_0111,Consórcio Auto,Push Notification,Especial sem Seguro,2026-08-10 21:30:57.823443,0.0,133.10732990527777,0.0,0
sess_031933,nrpess_010974,2026-08-03 06:28:31.551058,campo_unico,46.36892573778696,Especial,Muito Engajado,8507.1,3372.17,21,7,0.889,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_031935,nrpess_018378,2026-08-14 18:11:36.038009,campo_unico,47.65207151303645,Especial,Muito Engajado,11313.2,3507.52,19,2,0.643,CAMP_0101,Seguro Pix,Push Notification,Geral App,2026-08-01 22:43:39.359960,0.0,307.4657439025,0.0,0
sess_031937,nrpess_013788,2026-08-05 09:32:58.959594,campo_unico,24.605814223179387,Especial,Moderado,10273.59,3100.23,9,2,0.383,CAMP_0101,Seguro Pix,Banner Home,Geral App,2026-08-03 11:43:53.788593,1.0,45.81810305583333,0.04374212564114516,1
sess_031938,nrpess_015859,2026-08-05 00:23:25.348348,campo_unico,52.59541778254984,Varejo,Moderado,822.97,1380.77,5,4,0.32,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031939,nrpess_020953,2026-08-10 13:48:47.046425,campo_unico,81.45684869128577,Especial,Muito Engajado,7438.97,5309.72,19,6,0.848,CAMP_0108,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-02 19:05:25.256922,1.0,186.72271930638888,0.0,1
sess_031940,nrpess_015845,2026-08-15 03:31:29.278068,atalho_direto,75.43550380735954,Especial,Muito Engajado,8959.57,2271.02,23,9,0.95,CAMP_0112,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-04 13:33:32.254933,0.0,253.96583975972223,0.0,0
sess_031941,nrpess_023225,2026-08-10 04:24:52.942026,atalho_direto,56.81080946734669,Select,Moderado,42835.69,1514.65,8,2,0.318,CAMP_0108,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-06 03:36:22.789423,0.0,96.80837572305555,0.0,1
sess_031942,nrpess_009802,2026-08-07 23:34:04.979146,campo_unico,64.37814993957896,Varejo,Moderado,683.39,2765.47,9,2,0.374,CAMP_0113,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-06 13:24:13.240739,0.0,34.164371779722224,0.08700267568721178,1
sess_031944,nrpess_019256,2026-08-23 14:48:23.520488,atalho_direto,54.50762581402573,Select,Baixo Engajamento,25460.11,703.81,3,0,0.093,CAMP_0109,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-03 01:11:08.739183,1.0,493.6207725847222,0.0,1
sess_031945,nrpess_011493,2026-08-16 20:33:53.685530,camera_scanner,5.0,Especial,Moderado,6556.67,1965.41,10,5,0.499,CAMP_0102,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-09 01:08:11.392505,0.0,187.42841472916666,0.0,1
sess_031946,nrpess_004248,2026-08-09 21:19:54.051062,atalho_direto,60.197669196673075,Especial,Muito Engajado,10057.23,2965.62,16,6,0.714,CAMP_0113,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-02 00:25:37.851696,0.0,188.9044998238889,0.0,1
sess_031947,nrpess_001235,2026-08-15 20:02:37.744346,atalho_direto,34.922425258504575,Varejo,Baixo Engajamento,2021.81,519.51,2,2,0.143,CAMP_0105,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-14 00:00:06.497260,1.0,44.042013079444445,0.06732095033566403,0
sess_031948,nrpess_016582,2026-08-20 03:08:33.145013,camera_scanner,78.24243612150028,Especial,Baixo Engajamento,2751.8,937.38,2,0,0.073,CAMP_0114,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-17 09:50:26.380190,1.0,65.30187911750001,0.02132689849055207,0
sess_031949,nrpess_005314,2026-08-17 05:05:08.566612,campo_unico,51.45171218382126,Especial,Muito Engajado,12117.64,2804.75,18,10,0.92,CAMP_0100,Pix Parcelado,Push Notification,Geral App,2026-08-07 04:30:41.836447,0.0,240.57409171249998,0.0,1
sess_031951,nrpess_006396,2026-08-08 19:51:09.593221,campo_unico,21.15849460614225,Varejo,Moderado,2047.75,1369.88,5,3,0.279,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031953,nrpess_017472,2026-08-22 07:48:23.981742,campo_unico,53.32210820112099,Varejo,Baixo Engajamento,3198.6,758.04,3,0,0.094,CAMP_0111,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-11 04:22:32.159610,0.0,267.43106170333334,0.0,0
sess_031954,nrpess_010143,2026-08-19 19:48:21.593386,atalho_direto,32.250192215617915,Varejo,Moderado,973.22,1834.87,12,2,0.426,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031958,nrpess_012033,2026-08-17 09:46:56.954401,campo_unico,9.989011107252551,Especial,Moderado,7269.45,2316.17,5,2,0.263,CAMP_0113,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-14 20:53:54.040612,1.0,60.88414271916667,0.02188457177302312,0
sess_031959,nrpess_003037,2026-08-18 02:42:27.538332,campo_unico,44.430174783163864,Private,Moderado,74417.88,1842.41,9,5,0.471,CAMP_0101,Consórcio Auto,Push Notification,Geral App,2026-08-08 19:55:36.819176,1.0,222.7807553211111,0.0,0
sess_031962,nrpess_004058,2026-08-23 07:12:19.907413,atalho_direto,34.329281663851454,Select,Moderado,16211.02,1614.61,8,6,0.48,CAMP_0103,Pix Parcelado,Banner Home,Geral App,2026-08-21 00:18:45.980020,0.0,54.892757609166665,0.02182593185326047,1
sess_031965,nrpess_001111,2026-08-13 12:54:01.889703,atalho_direto,39.162947504637444,Varejo,Baixo Engajamento,1609.19,749.13,4,0,0.119,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031966,nrpess_013685,2026-08-13 22:41:13.693761,camera_scanner,64.18041464038056,Varejo,Muito Engajado,1098.96,4076.51,13,6,0.667,CAMP_0105,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-03 06:22:40.379636,0.0,256.3092539236111,0.0,1
sess_031967,nrpess_006159,2026-08-16 17:30:07.276516,campo_unico,56.68308877679754,Select,Moderado,37235.51,1395.52,10,2,0.365,CAMP_0103,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-10 19:05:00.608304,0.0,142.41851894777778,0.0,1
sess_031969,nrpess_010563,2026-08-21 18:24:45.579510,campo_unico,66.8435747896415,Varejo,Baixo Engajamento,1877.85,70.35,2,0,0.052,CAMP_0108,Cartão Black,Push Notification,Alta Renda Pix,2026-08-02 09:49:05.081329,0.0,464.59458282805554,0.0,1
sess_031970,nrpess_004184,2026-08-20 06:23:42.722210,campo_unico,60.95277342627238,Varejo,Muito Engajado,2410.21,3362.54,21,5,0.809,CAMP_0112,Consórcio Auto,Banner Home,Geral App,2026-08-10 12:48:59.839503,0.0,233.57857852972222,0.0,0
sess_031972,nrpess_001140,2026-08-19 09:46:46.447194,camera_scanner,74.36180309707558,Select,Moderado,26047.54,604.56,10,3,0.385,CAMP_0108,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-17 12:20:39.515139,0.0,45.43525890416667,0.044575251259781005,1
sess_031973,nrpess_000283,2026-08-09 11:58:39.964777,atalho_direto,61.453207839920225,Varejo,Moderado,1808.91,2093.59,11,4,0.487,CAMP_0103,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-06 13:54:10.783376,0.0,70.0747726113889,0.008958459276985182,0
sess_031975,nrpess_003407,2026-08-11 11:08:11.833515,camera_scanner,43.00657447335906,Private,Muito Engajado,122319.77,4846.98,6,10,0.671,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031976,nrpess_004112,2026-08-22 17:17:01.681398,atalho_direto,49.463780345198835,Varejo,Muito Engajado,2803.68,2079.16,20,6,0.792,CAMP_0113,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-12 19:42:16.505679,0.0,237.57921547750001,0.0,1
sess_031979,nrpess_020663,2026-08-23 09:44:19.963144,campo_unico,57.35036591833949,Varejo,Moderado,1793.31,1323.29,4,4,0.293,CAMP_0114,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-11 17:57:23.752422,0.0,279.7822807561111,0.0,0
sess_031980,nrpess_002017,2026-08-20 02:36:42.574220,campo_unico,5.0,Select,Baixo Engajamento,28653.55,962.46,2,2,0.154,CAMP_0103,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-03 00:28:49.070992,0.0,410.13152867444444,0.0,0
sess_031981,nrpess_017886,2026-08-04 21:20:01.138412,camera_scanner,70.61512037182803,Varejo,Moderado,4057.35,2120.7,6,2,0.283,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031982,nrpess_020028,2026-08-18 21:21:10.592646,camera_scanner,37.09051254745724,Varejo,Muito Engajado,1249.87,3083.31,20,8,0.897,CAMP_0103,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-18 20:37:23.074924,0.0,0.7298660338888889,0.0987479133506443,1
sess_031984,nrpess_010748,2026-08-03 08:21:50.085294,campo_unico,30.687090007173055,Varejo,Muito Engajado,2722.28,3273.95,18,6,0.772,CAMP_0107,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-03 02:01:37.821979,1.0,6.336739809722222,0.15811477360450668,1
sess_031987,nrpess_019431,2026-08-09 18:34:03.457181,atalho_direto,72.44979751236194,Varejo,Muito Engajado,442.0,2919.89,14,4,0.583,CAMP_0102,Cartão Black,Banner Home,Propensos a Cartão,2026-08-03 13:24:43.281262,0.0,149.15560442194442,0.0,1
sess_031989,nrpess_012096,2026-08-18 04:32:50.199524,campo_unico,66.22207117650935,Varejo,Moderado,0.0,1813.39,14,5,0.595,CAMP_0114,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-17 08:56:28.939425,1.0,19.605905583055556,0.1305042185557865,0
sess_031990,nrpess_023354,2026-08-06 06:45:42.083532,camera_scanner,55.54478530982722,Varejo,Baixo Engajamento,1391.33,401.86,1,3,0.155,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031991,nrpess_015471,2026-08-20 10:29:34.042905,camera_scanner,55.54778209176059,Especial,Baixo Engajamento,3378.33,672.61,4,1,0.157,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031992,nrpess_000117,2026-08-17 15:50:11.003488,atalho_direto,26.435518277935124,Varejo,Moderado,1915.36,1997.22,7,3,0.345,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031993,nrpess_022188,2026-08-20 21:19:46.659361,camera_scanner,20.491209701231266,Select,Baixo Engajamento,16432.24,978.54,2,0,0.074,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031994,nrpess_009210,2026-08-12 22:17:30.990279,campo_unico,53.07591190895945,Select,Moderado,30630.2,1838.81,10,4,0.456,CAMP_0105,Cartão Black,Banner Home,Especial sem Seguro,2026-08-12 01:01:16.205952,0.0,21.270773424166666,0.15922227700897087,0
sess_031997,nrpess_023036,2026-08-10 03:57:39.324732,camera_scanner,35.593455059352976,Especial,Muito Engajado,6541.86,3303.56,17,9,0.868,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_031998,nrpess_008490,2026-08-17 13:03:46.419948,campo_unico,32.23857264101517,Select,Muito Engajado,6144.0,2788.71,21,5,0.795,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032000,nrpess_024228,2026-08-15 18:33:44.219592,camera_scanner,32.26193974846359,Varejo,Baixo Engajamento,1704.37,669.79,2,2,0.147,CAMP_0111,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-08 02:05:39.718873,0.0,184.4679168663889,0.0,0
sess_032001,nrpess_015183,2026-08-08 14:30:57.304406,atalho_direto,32.38343764969032,Especial,Moderado,7730.07,1480.56,8,3,0.357,CAMP_0106,Consórcio Auto,Carrossel Ofertas,Especial sem Seguro,2026-08-04 14:58:55.506719,0.0,95.53383269083334,0.0,0
sess_032002,nrpess_023131,2026-08-13 07:33:03.779650,campo_unico,55.43687083759663,Varejo,Moderado,1964.04,2270.32,13,6,0.622,CAMP_0104,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-11 22:02:37.045291,1.0,33.50742621083333,0.05456700313062603,0
sess_032003,nrpess_001255,2026-08-21 14:09:28.418270,campo_unico,25.956021987903195,Varejo,Moderado,2829.94,2311.41,11,8,0.653,CAMP_0108,Seguro Pix,Banner Home,Geral App,2026-08-21 00:09:19.562679,0.0,14.00245988638889,0.1545489663894208,0
sess_032004,nrpess_013226,2026-08-16 03:37:59.990287,atalho_direto,58.741828447029214,Varejo,Baixo Engajamento,1534.76,416.66,2,0,0.06,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032005,nrpess_007059,2026-08-18 21:47:30.068714,campo_unico,39.467263864683346,Select,Muito Engajado,3464.13,3473.84,11,8,0.682,CAMP_0113,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-17 00:09:17.433503,0.0,45.636843114166666,0.022781845184283722,0
sess_032008,nrpess_019210,2026-08-08 06:22:19.277108,campo_unico,45.84082235002543,Varejo,Baixo Engajamento,2388.5,708.8,3,2,0.173,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032009,nrpess_001997,2026-08-16 18:53:39.807153,atalho_direto,45.48946753859628,Varejo,Baixo Engajamento,1963.73,988.71,3,0,0.1,CAMP_0110,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-15 01:15:01.905584,0.0,41.64386154694445,0.08120290278262844,1
sess_032010,nrpess_004146,2026-08-21 22:49:50.065388,campo_unico,12.867152620666701,Varejo,Muito Engajado,1747.14,3613.82,22,4,0.8,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032012,nrpess_016930,2026-08-17 16:51:04.307790,camera_scanner,25.796681373630825,Especial,Baixo Engajamento,9045.63,515.07,2,3,0.183,CAMP_0112,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-05 06:07:05.407673,1.0,298.7330278102778,0.0,0
sess_032013,nrpess_004679,2026-08-10 04:47:54.727659,camera_scanner,68.70120974172517,Especial,Moderado,9093.75,1766.4,10,0,0.294,CAMP_0100,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-07 10:19:46.888115,1.0,66.46884431777778,0.015183726581089432,0
sess_032015,nrpess_016260,2026-08-14 15:47:23.682134,camera_scanner,66.09695129999602,Varejo,Moderado,465.69,1436.01,3,2,0.191,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032016,nrpess_000575,2026-08-20 09:06:57.560202,campo_unico,45.067908673562634,Select,Muito Engajado,19090.3,3533.79,15,3,0.583,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032017,nrpess_017506,2026-08-08 09:00:07.259973,camera_scanner,29.165673733435106,Especial,Moderado,11240.86,1516.69,3,0,0.113,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032018,nrpess_016265,2026-08-06 08:49:26.471636,atalho_direto,21.386451853886737,Especial,Moderado,13286.38,1894.57,4,2,0.227,CAMP_0110,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 05:29:59.939667,0.0,27.324036658055558,0.15948993248238572,0
sess_032019,nrpess_023831,2026-08-12 22:06:20.546651,campo_unico,39.9224520075606,Varejo,Moderado,1215.56,1004.03,5,3,0.27,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032020,nrpess_015275,2026-08-18 15:36:17.526489,camera_scanner,57.696248783202684,Varejo,Moderado,2317.97,1691.82,4,5,0.342,CAMP_0106,Seguro Pix,Push Notification,Geral App,2026-08-16 15:47:34.692485,0.0,47.81189833444444,0.0415742667177623,1
sess_032021,nrpess_021193,2026-08-14 08:09:07.134479,camera_scanner,30.43469154243246,Especial,Muito Engajado,10231.05,2847.79,14,10,0.821,CAMP_0113,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-07 21:29:42.802563,0.0,154.65675886555556,0.0,0
sess_032022,nrpess_004552,2026-08-20 03:32:40.439336,campo_unico,41.42332225544813,Varejo,Muito Engajado,0.0,3676.22,14,4,0.602,CAMP_0107,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-01 23:55:59.525953,0.0,435.6113648286111,0.0,0
sess_032023,nrpess_017562,2026-08-21 19:35:09.000582,camera_scanner,66.97304785346499,Especial,Muito Engajado,7660.46,3148.43,19,8,0.874,CAMP_0105,Consórcio Auto,Carrossel Ofertas,Geral App,2026-08-19 11:23:20.733268,0.0,56.196740920555555,0.004904881153890287,1
sess_032024,nrpess_023971,2026-08-19 22:44:40.350261,campo_unico,38.195516750990585,Especial,Moderado,1389.3,1563.5,11,4,0.474,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_032025,nrpess_022596,2026-08-16 18:21:55.569504,campo_unico,78.83485609796975,Select,Baixo Engajamento,16682.82,543.96,1,0,0.05,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_032026,nrpess_020436,2026-08-10 11:44:23.006229,camera_scanner,49.51666890657453,Varejo,Muito Engajado,326.84,4949.03,19,9,0.95,CAMP_0113,Cartão Black,Banner Home,Geral App,2026-08-07 16:18:10.850355,0.0,67.43670996499999,0.001016866551394009,1
sess_032027,nrpess_008628,2026-08-08 05:22:54.124184,camera_scanner,42.12076731389741,Varejo,Baixo Engajamento,1482.36,577.63,5,1,0.179,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032028,nrpess_014067,2026-08-11 05:11:39.812581,atalho_direto,46.57678449588039,Varejo,Baixo Engajamento,2995.18,382.29,3,1,0.125,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032030,nrpess_020583,2026-08-13 08:43:53.763764,campo_unico,16.29228765228452,Varejo,Muito Engajado,2251.71,4139.34,18,3,0.673,CAMP_0108,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-06 05:42:21.318399,1.0,171.02567926805557,0.0,1
sess_032031,nrpess_002031,2026-08-03 22:44:16.994189,camera_scanner,54.0865176460502,Especial,Muito Engajado,8758.55,3638.59,15,5,0.666,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032032,nrpess_001320,2026-08-22 00:19:28.002409,campo_unico,69.37985223886238,Varejo,Muito Engajado,1610.63,3655.95,14,1,0.481,CAMP_0102,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-06 17:27:31.011146,0.0,366.8658309063889,0.0,0
sess_032033,nrpess_015196,2026-08-08 03:00:39.490237,campo_unico,38.052665594431616,Select,Muito Engajado,30294.46,3867.98,14,1,0.487,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032034,nrpess_002033,2026-08-08 18:03:36.046061,campo_unico,43.59093004876254,Private,Moderado,96382.47,1478.48,11,3,0.432,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032035,nrpess_009801,2026-08-21 20:49:19.393941,campo_unico,79.46014604443529,Varejo,Moderado,3463.06,1447.65,7,3,0.331,CAMP_0114,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-19 11:04:36.937113,0.0,57.74512689666666,0.023814502293539375,1
sess_032036,nrpess_012054,2026-08-08 18:36:04.397265,campo_unico,53.48251775737337,Especial,Baixo Engajamento,10713.83,753.7,2,1,0.109,CAMP_0107,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-07 04:43:33.054100,1.0,37.87537310138889,0.09994070775071309,0
sess_032037,nrpess_006600,2026-08-16 10:29:59.187906,atalho_direto,57.42611074611625,Especial,Moderado,4735.27,1786.55,7,1,0.26,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032038,nrpess_019668,2026-08-05 14:48:17.558111,atalho_direto,24.1113439120871,Varejo,Baixo Engajamento,243.55,846.16,3,0,0.096,CAMP_0106,Consórcio Auto,Banner Home,Geral App,2026-08-02 23:08:16.743098,0.0,63.66689305916667,0.02285763983700477,0
sess_032040,nrpess_008906,2026-08-23 18:12:11.405500,camera_scanner,37.13712240896944,Especial,Moderado,12683.71,1446.01,9,2,0.341,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_032041,nrpess_017729,2026-08-21 04:02:07.031116,camera_scanner,48.954640462142734,Especial,Moderado,8608.4,1521.09,7,7,0.493,CAMP_0107,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-15 14:04:59.938198,0.0,133.951970255,0.0,1
sess_032042,nrpess_011025,2026-08-10 09:27:32.957590,atalho_direto,46.94386626960894,Especial,Moderado,12029.36,1492.52,7,1,0.252,CAMP_0108,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-02 16:30:42.757002,1.0,184.9472779411111,0.0,0
sess_032043,nrpess_021675,2026-08-03 16:49:32.969539,campo_unico,40.303424223937924,Select,Muito Engajado,18281.87,2367.84,13,3,0.504,CAMP_0103,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-03 13:07:15.706992,1.0,3.7047951519444444,0.40044585634305163,0
sess_032044,nrpess_007505,2026-08-10 04:06:27.454101,atalho_direto,51.16958563991579,Select,Moderado,21649.39,1534.26,5,5,0.363,CAMP_0103,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-05 01:26:38.289205,0.0,122.66365691555555,0.0,0
sess_032045,nrpess_024945,2026-08-22 09:39:52.459544,atalho_direto,46.56505043977185,Select,Muito Engajado,26111.5,3419.89,17,7,0.79,CAMP_0102,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-11 09:52:25.698420,0.0,263.7907669788889,0.0,1
sess_032046,nrpess_019957,2026-08-02 22:08:13.460881,campo_unico,45.1665748477522,Select,Moderado,20226.04,1479.38,4,4,0.297,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032048,nrpess_008816,2026-08-21 22:45:38.065008,campo_unico,59.068623922831286,Especial,Muito Engajado,11115.26,3271.25,15,5,0.657,CAMP_0105,Cartão Black,Banner Home,Alta Renda Pix,2026-08-15 07:01:55.346746,0.0,159.72853285055555,0.0,0
sess_032049,nrpess_009541,2026-08-22 23:03:42.867462,camera_scanner,66.82418854899899,Varejo,Moderado,2345.71,2195.82,3,0,0.13,CAMP_0104,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-04 14:05:54.429891,1.0,440.96345488083335,0.0,1
sess_032050,nrpess_005239,2026-08-22 03:29:06.350364,camera_scanner,53.82422014924367,Varejo,Muito Engajado,1645.21,3330.68,24,4,0.843,CAMP_0102,Cartão Black,Banner Home,Especial sem Seguro,2026-08-15 02:32:50.942626,0.0,168.93761326055557,0.0,1
sess_032051,nrpess_002871,2026-08-10 18:49:44.787746,camera_scanner,63.76888546510891,Select,Moderado,21285.53,1284.78,9,0,0.257,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_032053,nrpess_019897,2026-08-12 11:51:22.346095,camera_scanner,66.18973194433438,Especial,Baixo Engajamento,9979.43,921.4,8,1,0.263,CAMP_0107,Pix Parcelado,Banner Home,Geral App,2026-08-09 21:46:44.455728,0.0,62.077191768611115,0.020427227409529517,0
sess_032054,nrpess_009034,2026-08-21 17:35:48.291119,camera_scanner,35.20158477882533,Varejo,Moderado,1398.23,1597.89,8,2,0.32,CAMP_0107,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-14 08:13:52.826824,0.0,177.3654067486111,0.0,0
sess_032055,nrpess_009218,2026-08-19 23:24:05.382609,campo_unico,55.615585867519265,Select,Baixo Engajamento,19595.68,651.88,0,1,0.056,CAMP_0113,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-03 06:11:35.520465,0.0,401.20829504,0.0,0
sess_032056,nrpess_008236,2026-08-20 02:19:17.396110,camera_scanner,47.56891896605389,Especial,Moderado,8498.5,1552.24,8,2,0.319,CAMP_0104,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-08 21:44:44.285418,0.0,268.5758640811111,0.0,0
sess_032060,nrpess_016046,2026-08-04 11:03:03.156959,camera_scanner,46.61743653605924,Select,Muito Engajado,20038.11,5381.76,14,4,0.645,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_032062,nrpess_011443,2026-08-09 16:19:57.743841,camera_scanner,49.65635059596998,Varejo,Muito Engajado,2044.4,1961.24,17,7,0.754,CAMP_0103,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-08 04:38:18.705759,0.0,35.694177245,0.03129802539968805,1
sess_032063,nrpess_011963,2026-08-09 06:07:59.295431,campo_unico,45.95890221311875,Varejo,Moderado,1835.47,2034.07,4,3,0.271,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_032064,nrpess_023819,2026-08-20 00:51:16.085139,camera_scanner,55.069324371118995,Select,Moderado,21633.9,1289.21,11,0,0.307,CAMP_0107,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 07:58:38.001739,0.0,256.87724538888887,0.0,0
sess_032065,nrpess_018235,2026-08-12 10:00:32.282940,camera_scanner,69.17337174179582,Especial,Moderado,4309.52,1291.01,9,3,0.377,CAMP_0114,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-07 12:35:11.775584,0.0,117.42236315444445,0.0,0
sess_032066,nrpess_010646,2026-08-10 15:04:00.985595,camera_scanner,52.986337304832475,Select,Moderado,20344.48,1897.31,10,6,0.537,CAMP_0102,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-04 14:20:05.079359,0.0,144.73219617666666,0.0,1
