id_campanha,nrpess,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag
CAMP_0109,nrpess_023801,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-02 04:07:35.388753,0
CAMP_0102,nrpess_023143,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-16 03:09:21.779987,0
CAMP_0110,nrpess_019807,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 00:36:32.183233,1
CAMP_0112,nrpess_023678,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-03 19:15:31.117627,0
CAMP_0100,nrpess_004176,Cartão Black,Banner Home,Especial sem Seguro,2026-08-21 22:31:34.357286,0
CAMP_0104,nrpess_021047,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-09 18:15:39.044439,0
CAMP_0109,nrpess_021949,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-19 19:15:34.885916,0
CAMP_0112,nrpess_016744,Cartão Black,Banner Home,Especial sem Seguro,2026-08-07 10:21:12.343144,0
CAMP_0108,nrpess_000894,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-10 06:53:54.949103,0
CAMP_0113,nrpess_002332,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-13 22:24:06.303986,0
CAMP_0113,nrpess_017313,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-10 01:59:19.299146,1
CAMP_0106,nrpess_019649,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-13 20:51:06.904487,1
CAMP_0110,nrpess_017447,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-03 13:06:13.057054,0
CAMP_0100,nrpess_024708,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-08 07:17:38.948679,0
CAMP_0105,nrpess_006255,Pix Parcelado,Banner Home,Geral App,2026-08-19 20:23:41.889717,0
CAMP_0103,nrpess_014821,Seguro Pix,Banner Home,Geral App,2026-08-01 20:32:13.444365,0
CAMP_0104,nrpess_001089,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-02 00:02:28.169208,0
CAMP_0112,nrpess_010922,Seguro Pix,Carrossel Ofertas,Geral App,2026-08-04 13:43:17.734817,0
CAMP_0109,nrpess_005370,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-19 02:23:30.321297,0
CAMP_0114,nrpess_015161,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-17 18:24:09.920232,1
CAMP_0112,nrpess_001782,Cartão Black,Banner Home,Alta Renda Pix,2026-08-16 21:54:33.684572,1
CAMP_0103,nrpess_006348,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-18 13:25:17.381508,0
CAMP_0100,nrpess_017066,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-19 04:32:27.862650,0
CAMP_0101,nrpess_003647,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-06 15:29:13.336563,0
CAMP_0102,nrpess_000848,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-16 22:57:40.198645,0
CAMP_0106,nrpess_014018,Cartão Black,Banner Home,Especial sem Seguro,2026-08-10 12:50:16.871834,1
CAMP_0111,nrpess_018677,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-06 04:17:41.089037,1
CAMP_0105,nrpess_006865,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-12 01:33:48.291137,0
CAMP_0100,nrpess_006012,Pix Parcelado,Carrossel Ofertas,Especial sem Seguro,2026-08-16 17:13:47.201164,0
CAMP_0108,nrpess_004442,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-14 15:09:08.879031,0
CAMP_0114,nrpess_009615,Cartão Black,Banner Home,Geral App,2026-08-20 20:21:13.484265,0
CAMP_0113,nrpess_018612,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-13 10:21:06.621821,0
CAMP_0102,nrpess_018843,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-05 19:57:44.749170,0
CAMP_0100,nrpess_007065,Cartão Black,Banner Home,Geral App,2026-08-20 08:38:00.374753,0
CAMP_0107,nrpess_010916,Cartão Black,Banner Home,Propensos a Cartão,2026-08-08 04:06:35.733180,0
CAMP_0100,nrpess_005799,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-05 20:54:47.190206,0
CAMP_0112,nrpess_008440,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-16 03:22:33.578870,1
CAMP_0112,nrpess_010938,Cartão Black,Pós-Pix Transacional,Alta Renda Pix,2026-08-20 11:59:08.468485,0
CAMP_0109,nrpess_023329,Cartão Black,Push Notification,Alta Renda Pix,2026-08-02 23:28:06.644735,0
CAMP_0102,nrpess_004903,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-16 06:40:53.105180,0
CAMP_0113,nrpess_019340,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-02 10:02:54.334407,0
CAMP_0103,nrpess_008309,Cartão Black,Banner Home,Especial sem Seguro,2026-08-20 01:08:19.259227,0
CAMP_0111,nrpess_002220,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-17 22:58:15.172806,0
CAMP_0108,nrpess_017044,Seguro Pix,Banner Home,Geral App,2026-08-05 09:58:01.473938,0
CAMP_0106,nrpess_020139,Cartão Black,Carrossel Ofertas,Alta Renda Pix,2026-08-18 17:29:14.786820,1
CAMP_0107,nrpess_020840,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 07:18:06.563285,1
CAMP_0105,nrpess_005616,Cartão Black,Banner Home,Alta Renda Pix,2026-08-17 09:58:19.960458,0
CAMP_0113,nrpess_015422,Pix Parcelado,Carrossel Ofertas,Alta Renda Pix,2026-08-09 12:33:15.254351,1
CAMP_0100,nrpess_005010,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-09 03:54:58.458761,0
CAMP_0105,nrpess_023344,Consórcio Auto,Banner Home,Geral App,2026-08-16 18:03:45.696649,0
CAMP_0114,nrpess_012219,Pix Parcelado,Carrossel Ofertas,Geral App,2026-08-20 20:22:09.668343,0
CAMP_0102,nrpess_009744,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-09 12:03:51.823062,0
CAMP_0113,nrpess_005695,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-12 18:56:39.346111,0
CAMP_0114,nrpess_013624,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-02 19:24:01.210251,0
CAMP_0111,nrpess_024174,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-12 20:56:43.763897,1
CAMP_0104,nrpess_020216,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-08 13:59:48.793027,0
CAMP_0109,nrpess_002598,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-20 14:23:49.780509,0
CAMP_0114,nrpess_019289,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-14 21:47:44.247491,0
CAMP_0104,nrpess_011560,Pix Parcelado,Banner Home,Geral App,2026-08-14 02:00:31.091717,0
CAMP_0110,nrpess_011487,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-12 03:01:48.012644,0
CAMP_0107,nrpess_002120,Seguro Pix,Banner Home,Geral App,2026-08-18 17:53:32.380951,0
CAMP_0107,nrpess_016609,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-08 14:27:18.843329,0
CAMP_0113,nrpess_017433,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 19:56:14.271982,0
CAMP_0107,nrpess_009420,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-21 17:33:12.486872,0
CAMP_0109,nrpess_020373,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-17 10:49:18.617591,0
CAMP_0100,nrpess_019036,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-13 11:32:48.278376,0
CAMP_0103,nrpess_001605,Cartão Black,Banner Home,Geral App,2026-08-07 01:43:18.221966,0
CAMP_0114,nrpess_012109,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-11 07:14:37.828856,0
CAMP_0101,nrpess_016595,Cartão Black,Push Notification,Alta Renda Pix,2026-08-04 14:44:53.763817,0
CAMP_0102,nrpess_013614,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-07 06:55:17.735301,1
CAMP_0104,nrpess_023439,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-19 01:48:55.597769,0
CAMP_0114,nrpess_021942,Consórcio Auto,Push Notification,Geral App,2026-08-13 12:03:43.854878,0
CAMP_0107,nrpess_004729,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-15 15:26:11.849244,0
CAMP_0100,nrpess_021214,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-13 04:50:18.429133,1
CAMP_0114,nrpess_018840,Cartão Black,Carrossel Ofertas,Especial sem Seguro,2026-08-05 16:50:29.743782,0
CAMP_0110,nrpess_001526,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-04 16:29:58.265240,0
CAMP_0107,nrpess_024418,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-10 02:10:12.953919,0
CAMP_0106,nrpess_015309,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-06 18:31:46.305711,0
CAMP_0108,nrpess_014610,Cartão Black,Carrossel Ofertas,Geral App,2026-08-15 05:55:49.847079,1
CAMP_0111,nrpess_023161,Cartão Black,Push Notification,Geral App,2026-08-06 02:08:35.587384,1
CAMP_0111,nrpess_013994,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-13 10:39:20.587963,1
CAMP_0112,nrpess_018996,Consórcio Auto,Carrossel Ofertas,Propensos a Cartão,2026-08-12 06:24:31.326030,0
CAMP_0106,nrpess_005690,Seguro Pix,Banner Home,Geral App,2026-08-01 18:33:34.683387,0
CAMP_0114,nrpess_014208,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 23:07:30.760320,0
CAMP_0102,nrpess_001451,Cartão Black,Push Notification,Alta Renda Pix,2026-08-13 23:15:59.425081,0
CAMP_0114,nrpess_023931,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-10 04:43:40.951943,0
CAMP_0111,nrpess_005646,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-10 20:25:08.255191,0
CAMP_0100,nrpess_004942,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-20 10:20:46.573271,1
CAMP_0108,nrpess_002175,Cartão Black,Push Notification,Especial sem Seguro,2026-08-21 01:13:25.868435,1
CAMP_0111,nrpess_017225,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-10 06:01:25.254171,0
CAMP_0102,nrpess_022384,Consórcio Auto,Pós-Pix Transacional,Propensos a Cartão,2026-08-05 02:27:51.259242,0
CAMP_0110,nrpess_018528,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-10 19:18:28.750787,0
CAMP_0103,nrpess_001209,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-12 08:39:01.672947,0
CAMP_0107,nrpess_020791,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 11:03:17.151123,0
CAMP_0107,nrpess_013585,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-14 14:02:46.605751,0
CAMP_0105,nrpess_006039,Consórcio Auto,Push Notification,Especial sem Seguro,2026-08-07 21:51:51.893058,0
CAMP_0103,nrpess_016552,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-04 08:15:17.212956,0
CAMP_0107,nrpess_013044,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-19 17:37:48.867030,0
CAMP_0101,nrpess_010241,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-17 21:31:13.816186,0
CAMP_0109,nrpess_006225,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-06 00:46:05.854534,0
CAMP_0101,nrpess_021205,Cartão Black,Banner Home,Especial sem Seguro,2026-08-20 15:08:02.650631,0
CAMP_0108,nrpess_020193,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-06 06:24:52.066797,1
CAMP_0111,nrpess_019391,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-12 23:21:13.872873,0
CAMP_0103,nrpess_021387,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-02 05:17:40.654965,0
CAMP_0108,nrpess_013997,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-21 10:09:10.546051,0
CAMP_0113,nrpess_021724,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-19 00:12:08.001239,0
CAMP_0104,nrpess_012018,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-03 21:48:56.221114,0
CAMP_0102,nrpess_015862,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-11 16:05:19.483531,0
CAMP_0108,nrpess_016657,Consórcio Auto,Carrossel Ofertas,Alta Renda Pix,2026-08-14 02:32:00.684683,1
CAMP_0113,nrpess_000098,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-09 00:40:26.450295,0
CAMP_0102,nrpess_005935,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 21:35:16.677139,0
CAMP_0112,nrpess_018626,Pix Parcelado,Banner Home,Geral App,2026-08-07 00:17:05.951174,1
CAMP_0105,nrpess_003454,Cartão Black,Push Notification,Especial sem Seguro,2026-08-17 18:07:53.763705,0
CAMP_0105,nrpess_020657,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-06 06:57:39.297264,0
CAMP_0103,nrpess_006785,Cartão Black,Banner Home,Alta Renda Pix,2026-08-15 04:19:10.993833,0
CAMP_0105,nrpess_015391,Cartão Black,Push Notification,Alta Renda Pix,2026-08-11 22:59:46.561747,0
CAMP_0105,nrpess_024817,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-14 08:58:35.600657,0
CAMP_0113,nrpess_000602,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-12 05:46:22.623698,0
CAMP_0113,nrpess_022573,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-21 00:47:48.936602,0
CAMP_0112,nrpess_008966,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-07 11:52:51.091640,0
CAMP_0102,nrpess_003564,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-17 09:37:02.604675,0
CAMP_0112,nrpess_007672,Cartão Black,Banner Home,Alta Renda Pix,2026-08-18 12:25:14.923197,0
CAMP_0102,nrpess_024951,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-17 03:04:03.085437,0
CAMP_0114,nrpess_010614,Pix Parcelado,Banner Home,Geral App,2026-08-18 06:25:58.630846,1
CAMP_0101,nrpess_008625,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-01 20:05:54.226634,0
CAMP_0106,nrpess_017452,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-19 11:43:59.662723,0
CAMP_0100,nrpess_016450,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-19 04:52:14.874313,0
CAMP_0106,nrpess_019817,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-20 07:20:38.074722,0
CAMP_0100,nrpess_003859,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-04 10:33:17.345115,1
CAMP_0112,nrpess_015930,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-08 05:47:28.355107,0
CAMP_0111,nrpess_013289,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-05 10:33:15.599372,0
CAMP_0105,nrpess_002824,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-19 09:35:33.797276,0
CAMP_0101,nrpess_018677,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-20 21:39:02.847911,0
CAMP_0109,nrpess_017298,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-18 12:13:09.957430,0
CAMP_0112,nrpess_013380,Cartão Black,Banner Home,Geral App,2026-08-18 06:33:35.918274,0
CAMP_0100,nrpess_018482,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-18 13:19:33.244375,0
CAMP_0102,nrpess_002914,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-19 11:34:35.052524,1
CAMP_0113,nrpess_018282,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-05 07:01:56.642256,0
CAMP_0114,nrpess_011399,Seguro Pix,Banner Home,Geral App,2026-08-19 20:26:56.396517,0
CAMP_0102,nrpess_020046,Seguro Pix,Banner Home,Geral App,2026-08-08 03:32:44.980032,0
CAMP_0101,nrpess_021043,Cartão Black,Banner Home,Propensos a Cartão,2026-08-19 00:26:25.249285,0
CAMP_0108,nrpess_023343,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-01 23:17:14.136071,1
CAMP_0101,nrpess_003366,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-15 16:38:53.146699,0
CAMP_0110,nrpess_003814,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-04 08:47:49.298250,0
CAMP_0105,nrpess_004526,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-19 04:01:01.712745,0
CAMP_0111,nrpess_000863,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-18 15:41:21.884152,0
CAMP_0107,nrpess_007798,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 23:02:16.901063,0
CAMP_0105,nrpess_014416,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-20 10:09:58.578356,0
CAMP_0114,nrpess_002407,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-19 01:41:28.901039,0
CAMP_0105,nrpess_009057,Seguro Pix,Banner Home,Geral App,2026-08-19 05:16:53.479545,0
CAMP_0111,nrpess_003984,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-12 09:17:13.828896,0
CAMP_0111,nrpess_006670,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-11 01:48:25.430789,0
CAMP_0109,nrpess_017791,Seguro Pix,Banner Home,Geral App,2026-08-11 07:12:27.201292,0
CAMP_0100,nrpess_020372,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-04 15:03:32.008888,1
CAMP_0105,nrpess_011811,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-12 11:36:53.375119,0
CAMP_0105,nrpess_011914,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-08 16:42:37.981430,0
CAMP_0101,nrpess_005741,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-19 00:39:43.878486,0
CAMP_0101,nrpess_004221,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-09 07:27:23.164822,0
CAMP_0102,nrpess_006387,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-06 07:39:20.913892,0
CAMP_0104,nrpess_005013,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 12:44:27.143836,0
CAMP_0100,nrpess_003834,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 20:13:50.881970,0
CAMP_0112,nrpess_012445,Consórcio Auto,Push Notification,Alta Renda Pix,2026-08-07 08:37:18.503885,1
CAMP_0108,nrpess_004015,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-05 23:15:40.003899,0
CAMP_0111,nrpess_005525,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-21 14:44:45.404128,0
CAMP_0110,nrpess_007150,Consórcio Auto,Banner Home,Geral App,2026-08-20 13:58:09.344572,0
CAMP_0107,nrpess_006041,Consórcio Auto,Pós-Pix Transacional,Especial sem Seguro,2026-08-08 18:13:47.354558,0
CAMP_0110,nrpess_016028,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-07 20:38:32.803164,1
CAMP_0113,nrpess_020505,Seguro Pix,Push Notification,Geral App,2026-08-02 19:14:37.421545,0
CAMP_0113,nrpess_012125,Pix Parcelado,Banner Home,Geral App,2026-08-15 09:37:57.758248,1
CAMP_0106,nrpess_002615,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-09 20:11:31.164317,0
CAMP_0102,nrpess_003779,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-03 09:12:21.699382,1
CAMP_0104,nrpess_010678,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-09 16:15:54.169289,1
CAMP_0106,nrpess_006117,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-10 11:59:41.814057,0
CAMP_0100,nrpess_014940,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 22:42:54.260504,0
CAMP_0102,nrpess_019699,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-02 22:31:18.064247,0
CAMP_0112,nrpess_023614,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-01 18:23:28.427954,0
CAMP_0102,nrpess_019079,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-03 07:16:30.848194,0
CAMP_0105,nrpess_021262,Cartão Black,Banner Home,Propensos a Cartão,2026-08-08 07:20:09.193634,0
CAMP_0100,nrpess_016158,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 19:27:04.034188,0
CAMP_0109,nrpess_016348,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-19 00:40:03.466322,1
CAMP_0108,nrpess_022709,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-20 23:15:17.065316,0
CAMP_0113,nrpess_008903,Seguro Pix,Banner Home,Geral App,2026-08-14 18:01:56.738040,0
CAMP_0100,nrpess_014335,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-19 04:52:41.721781,0
CAMP_0103,nrpess_024191,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-07 07:24:11.514622,0
CAMP_0111,nrpess_003879,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-20 22:51:39.734835,0
CAMP_0108,nrpess_014757,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-16 07:20:19.382483,0
CAMP_0100,nrpess_022110,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-03 18:49:33.107405,1
CAMP_0110,nrpess_002459,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-17 05:30:12.661010,0
CAMP_0114,nrpess_024055,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-02 06:22:33.084471,0
CAMP_0101,nrpess_000293,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-20 22:59:05.354735,0
CAMP_0103,nrpess_016396,Cartão Black,Banner Home,Alta Renda Pix,2026-08-05 05:23:10.329699,1
CAMP_0106,nrpess_016389,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-06 07:09:57.752518,0
CAMP_0101,nrpess_019900,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-09 02:37:02.858824,0
CAMP_0108,nrpess_006259,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-02 21:06:54.605201,0
CAMP_0108,nrpess_013363,Seguro Pix,Banner Home,Geral App,2026-08-07 10:17:58.581251,0
CAMP_0102,nrpess_002427,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-15 04:07:27.503021,0
CAMP_0103,nrpess_008451,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-12 01:13:48.641772,1
CAMP_0104,nrpess_019673,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-20 07:00:06.061116,0
CAMP_0113,nrpess_008437,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-05 01:37:49.817888,1
CAMP_0103,nrpess_008401,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-04 14:52:11.943810,0
CAMP_0106,nrpess_010187,Consórcio Auto,Banner Home,Geral App,2026-08-12 10:19:41.250616,0
CAMP_0103,nrpess_010559,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-19 14:44:26.099690,0
CAMP_0105,nrpess_011876,Seguro Pix,Push Notification,Propensos a Cartão,2026-08-11 20:13:36.672529,0
CAMP_0111,nrpess_018557,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-21 14:39:00.150225,0
CAMP_0102,nrpess_001773,Consórcio Auto,Banner Home,Geral App,2026-08-12 14:27:40.951278,0
CAMP_0113,nrpess_008695,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-05 23:05:45.373966,0
CAMP_0102,nrpess_020798,Cartão Black,Push Notification,Geral App,2026-08-16 07:07:48.308909,1
CAMP_0107,nrpess_012254,Pix Parcelado,Banner Home,Geral App,2026-08-05 05:00:04.634008,0
CAMP_0114,nrpess_016531,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-17 12:00:23.684170,0
CAMP_0100,nrpess_013088,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-11 19:20:33.087873,0
CAMP_0101,nrpess_016842,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-07 12:47:11.653982,0
CAMP_0105,nrpess_010431,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 12:10:06.957500,0
CAMP_0105,nrpess_008874,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-19 08:43:55.516575,1
CAMP_0101,nrpess_017494,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-08 00:43:49.660308,0
CAMP_0104,nrpess_007512,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-07 13:56:25.895751,0
CAMP_0104,nrpess_023448,Cartão Black,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 10:55:03.568249,0
CAMP_0100,nrpess_013808,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-10 10:15:23.586551,1
CAMP_0101,nrpess_015780,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-17 07:22:05.662241,0
CAMP_0107,nrpess_001608,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-05 22:47:14.997417,0
CAMP_0103,nrpess_001509,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-14 08:47:44.816951,0
CAMP_0106,nrpess_004172,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-21 08:48:13.594001,1
CAMP_0112,nrpess_000844,Pix Parcelado,Banner Home,Geral App,2026-08-16 19:56:24.495597,0
CAMP_0103,nrpess_019626,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-08 03:14:59.878965,0
CAMP_0105,nrpess_007442,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-13 09:01:31.248053,1
CAMP_0110,nrpess_021145,Cartão Black,Banner Home,Alta Renda Pix,2026-08-05 18:51:40.841419,1
CAMP_0107,nrpess_003332,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-17 14:14:15.539597,0
CAMP_0113,nrpess_001473,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-05 23:04:53.520807,0
CAMP_0108,nrpess_017082,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-03 08:46:34.062502,0
CAMP_0112,nrpess_000762,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-09 11:54:18.489040,1
CAMP_0113,nrpess_002824,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-07 23:30:52.858685,0
CAMP_0114,nrpess_002826,Pix Parcelado,Banner Home,Propensos a Cartão,2026-08-04 00:32:08.819670,0
CAMP_0100,nrpess_013137,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-14 05:10:52.366825,0
CAMP_0103,nrpess_014307,Consórcio Auto,Pós-Pix Transacional,Alta Renda Pix,2026-08-09 03:35:34.793940,0
CAMP_0101,nrpess_023608,Seguro Pix,Carrossel Ofertas,Alta Renda Pix,2026-08-12 11:15:56.001731,0
